dataentrybox Measure,Datetime,GPnum,Measurement,Measurement comment,Measurement transformed,Measurementnum,One hundred message,Species
,2020-09-06 16:44:24,GP117A1,156.9mm,,156.9,56,,40
,2020-09-06 16:44:27,GP117A1,271.2mm,,271.2,57,,40
,2020-09-06 16:44:30,GP117A1,339.7mm,,339.7,58,,40
,2020-09-06 16:44:33,GP117A1,126.3mm,,126.3,59,,40
,2020-09-06 16:44:35,GP117A1,232.6mm,,232.6,60,,40
,2020-09-06 16:44:38,GP117A1,211.2mm,,211.2,61,,40
,2020-09-06 16:44:40,GP117A1,243.9mm,,243.9,62,,40
,2020-09-06 16:44:42,GP117A1,148.0mm,,148.0,63,,40
,2020-09-06 16:44:45,GP117A1,339.6mm,,339.6,64,,40
,2020-09-06 16:44:48,GP117A1,242.0mm,,242.0,65,,40
,2020-09-06 16:44:50,GP117A1,153.8mm,,153.8,66,,40
,2020-09-06 16:44:53,GP117A1,274.4mm,,274.4,67,,40
,2020-09-06 16:44:55,GP117A1,160.5mm,,160.5,68,,40
,2020-09-06 16:44:59,GP117A1,276.2mm,,276.2,69,,40
,2020-09-06 16:45:01,GP117A1,189.0mm,,189.0,70,,40
,2020-09-06 16:45:04,GP117A1,151.8mm,,151.8,71,,40
,2020-09-06 16:45:07,GP117A1,97.4mm,,97.4,72,,40
,2020-09-06 16:45:10,GP117A1,204.5mm,,204.5,73,,40
,2020-09-06 16:45:13,GP117A1,180.9mm,,180.9,74,,40
,2020-09-06 16:45:15,GP117A1,261.8mm,,261.8,75,,40
,2020-09-06 16:45:18,GP117A1,132.2mm,,132.2,76,,40
,2020-09-06 16:45:20,GP117A1,186.6mm,,186.6,77,,40
,2020-09-06 16:45:23,GP117A1,186.9mm,,186.9,78,,40
,2020-09-06 16:45:26,GP117A1,178.1mm,,178.1,79,,40
,2020-09-06 16:45:28,GP117A1,154.8mm,,154.8,80,,40
,2020-09-06 16:45:31,GP117A1,237.8mm,,237.8,81,,40
,2020-09-06 16:45:34,GP117A1,300.9mm,,300.9,82,,40
,2020-09-06 16:45:36,GP117A1,222.7mm,,222.7,83,,40
,2020-09-06 16:45:38,GP117A1,150.5mm,,150.5,84,,40
,2020-09-06 16:45:41,GP117A1,217.6mm,,217.6,85,,40
,2020-09-06 16:45:44,GP117A1,119.0mm,,119.0,86,,40
,2020-09-06 16:45:47,GP117A1,162.6mm,,162.6,87,,40
,2020-09-06 16:45:50,GP117A1,264.2mm,,264.2,88,,40
,2020-09-06 16:45:54,GP117A1,258.8mm,,258.8,89,,40
,2020-09-06 16:45:56,GP117A1,141.6mm,,141.6,90,,40
,2020-09-06 16:45:59,GP117A1,99.5mm,,99.5,91,,40
,2020-09-06 16:46:03,GP117A1,184.1mm,,184.1,92,,40
,2020-09-06 16:46:05,GP117A1,167.4mm,,167.4,93,,40
,2020-09-06 16:46:08,GP117A1,260.5mm,,260.5,94,,40
,2020-09-06 16:46:11,GP117A1,218.9mm,,218.9,95,,40
,2020-09-06 16:46:13,GP117A1,204.0mm,,204.0,96,,40
,2020-09-06 16:46:16,GP117A1,185.9mm,,185.9,97,,40
,2020-09-06 16:46:18,GP117A1,127.7mm,,127.7,98,,40
,2020-09-06 16:46:23,GP117A1,137.5mm,,137.5,99,,40
,2020-09-06 16:46:26,GP117A1,153.6mm,,153.6,100,,40
,2020-09-07 12:12:54,GP221F,267.6mm,,267.6,1,,40
,2020-09-07 12:12:58,GP221F,140.6mm,,140.6,2,,40
,2020-09-07 12:13:02,GP221F,346.3mm,,346.3,3,,40
,2020-09-07 12:13:04,GP221F,175.3mm,,175.3,4,,40
,2020-09-07 12:13:07,GP221F,178.1mm,,178.1,5,,40
,2020-09-07 12:13:09,GP221F,345.8mm,,345.8,6,,40
,2020-09-07 12:13:12,GP221F,169.1mm,,169.1,7,,40
,2020-09-07 12:13:14,GP221F,158.9mm,,158.9,8,,40
,2020-09-07 12:13:17,GP221F,213.0mm,,213.0,9,,40
,2020-09-07 12:13:19,GP221F,198.2mm,,198.2,10,,40
,2020-09-07 12:13:21,GP221F,238.6mm,,238.6,11,,40
,2020-09-07 12:13:24,GP221F,167.3mm,,167.3,12,,40
,2020-09-07 12:13:27,GP221F,130.2mm,,130.2,13,,40
,2020-09-07 12:13:30,GP221F,207.0mm,,207.0,14,,40
,2020-09-07 12:13:33,GP221F,207.5mm,,207.5,15,,40
,2020-09-07 12:13:35,GP221F,163.2mm,,163.2,16,,40
,2020-09-07 12:13:37,GP221F,231.4mm,,231.4,17,,40
,2020-09-07 12:13:39,GP221F,183.4mm,,183.4,18,,40
,2020-09-07 12:13:42,GP221F,180.7mm,,180.7,19,,40
,2020-09-07 12:13:45,GP221F,168.3mm,,168.3,20,,40
,2020-09-07 12:13:47,GP221F,229.9mm,,229.9,21,,40
,2020-09-07 12:13:49,GP221F,369.7mm,,369.7,22,,40
,2020-09-07 12:13:52,GP221F,239.7mm,,239.7,23,,40
,2020-09-07 12:13:54,GP221F,164.9mm,,164.9,24,,40
,2020-09-07 12:13:57,GP221F,168.6mm,,168.6,25,,40
,2020-09-07 12:13:59,GP221F,147.6mm,,147.6,26,,40
,2020-09-07 12:14:02,GP221F,185.0mm,,185.0,27,,40
,2020-09-07 12:14:05,GP221F,156.0mm,,156.0,28,,40
,2020-09-07 12:14:08,GP221F,168.4mm,,168.4,29,,40
,2020-09-07 12:14:11,GP221F,153.2mm,,153.2,30,,40
,2020-09-07 12:14:14,GP221F,130.4mm,,130.4,31,,40
,2020-09-07 12:14:16,GP221F,165.5mm,,165.5,32,,40
,2020-09-07 12:14:19,GP221F,112.4mm,,112.4,33,,40
,2020-09-07 12:14:22,GP221F,80.9mm,,80.9,34,,40
,2020-09-07 12:14:26,GP221F,75.1mm,,75.1,35,,40
,2020-09-07 12:14:30,GP221F,170.3mm,,170.3,36,,40
,2020-09-07 12:14:33,GP221F,144.0mm,,144.0,37,,40
,2020-09-07 12:14:36,GP221F,127.2mm,,127.2,38,,40
,2020-09-07 12:14:39,GP221F,152.6mm,,152.6,39,,40
,2020-09-07 12:14:41,GP221F,189.6mm,,189.6,40,,40
,2020-09-07 12:14:44,GP221F,149.5mm,,149.5,41,,40
,2020-09-07 12:14:46,GP221F,218.1mm,,218.1,42,,40
,2020-09-07 12:14:49,GP221F,281.2mm,,281.2,43,,40
,2020-09-07 12:14:51,GP221F,126.8mm,,126.8,44,,40
,2020-09-07 12:14:55,GP221F,148.2mm,,148.2,45,,40
,2020-09-07 12:14:58,GP221F,152.4mm,,152.4,46,,40
,2020-09-07 12:15:02,GP221F,171.6mm,,171.6,47,,40
,2020-09-07 12:15:05,GP221F,139.3mm,,139.3,48,,40
,2020-09-07 12:15:07,GP221F,148.3mm,,148.3,49,,40
,2020-09-07 12:15:10,GP221F,129.3mm,,129.3,50,,40
,2020-09-07 12:15:13,GP221F,103.7mm,,103.7,51,,40
,2020-09-07 12:15:16,GP221F,102.2mm,,102.2,52,,40
,2020-09-07 12:15:20,GP221F,231.4mm,,231.4,53,,40
,2020-09-07 12:15:23,GP221F,262.2mm,,262.2,54,,40
,2020-09-07 12:15:25,GP221F,224.0mm,,224.0,55,,40
,2020-09-07 12:15:27,GP221F,225.3mm,,225.3,56,,40
,2020-09-07 12:15:30,GP221F,163.5mm,,163.5,57,,40
,2020-09-07 12:15:32,GP221F,154.6mm,,154.6,58,,40
,2020-09-07 12:15:35,GP221F,167.3mm,,167.3,59,,40
,2020-09-07 12:15:38,GP221F,164.8mm,,164.8,60,,40
,2020-09-07 12:15:40,GP221F,106.8mm,,106.8,61,,40
,2020-09-07 12:15:44,GP221F,177.9mm,,177.9,62,,40
,2020-09-07 12:15:46,GP221F,138.7mm,,138.7,63,,40
,2020-09-07 12:15:50,GP221F,76.7mm,,76.7,64,,40
,2020-09-07 12:15:53,GP221F,166.8mm,,166.8,65,,40
,2020-09-07 12:15:55,GP221F,155.2mm,,155.2,66,,40
,2020-09-07 12:15:59,GP221F,212.4mm,,212.4,67,,40
,2020-09-07 12:16:01,GP221F,187.0mm,,187.0,68,,40
,2020-09-07 12:16:04,GP221F,111.4mm,,111.4,69,,40
,2020-09-07 12:16:06,GP221F,141.2mm,,141.2,70,,40
,2020-09-07 12:16:09,GP221F,294.6mm,,294.6,71,,40
,2020-09-07 12:16:12,GP221F,241.0mm,,241.0,72,,40
,2020-09-07 12:16:15,GP221F,193.9mm,,193.9,73,,40
,2020-09-07 12:16:17,GP221F,165.6mm,,165.6,74,,40
,2020-09-07 12:16:20,GP221F,164.7mm,,164.7,75,,40
,2020-09-07 12:16:22,GP221F,147.7mm,,147.7,76,,40
,2020-09-07 12:16:25,GP221F,174.4mm,,174.4,77,,40
,2020-09-07 12:16:28,GP221F,90.8mm,,90.8,78,,40
,2020-09-07 12:16:31,GP221F,201.1mm,,201.1,79,,40
,2020-09-07 12:16:33,GP221F,130.8mm,,130.8,80,,40
,2020-09-07 12:16:35,GP221F,121.8mm,,121.8,81,,40
,2020-09-07 12:16:38,GP221F,92.6mm,,92.6,82,,40
,2020-09-07 12:16:42,GP221F,203.1mm,,203.1,83,,40
,2020-09-07 12:16:45,GP221F,139.3mm,,139.3,84,,40
,2020-09-07 12:16:47,GP221F,213.1mm,,213.1,85,,40
,2020-09-07 12:16:51,GP221F,184.8mm,,184.8,86,,40
,2020-09-07 12:16:54,GP221F,212.9mm,,212.9,87,,40
,2020-09-07 12:16:58,GP221F,146.5mm,,146.5,88,,40
,2020-09-07 12:17:02,GP221F,82.1mm,,82.1,89,,40
,2020-09-07 12:17:06,GP221F,161.3mm,,161.3,90,,40
,2020-09-07 12:17:08,GP221F,160.8mm,,160.8,91,,40
,2020-09-07 12:17:11,GP221F,100.5mm,,100.5,92,,40
,2020-09-07 12:17:14,GP221F,53.3mm,,53.3,93,,40
,2020-09-07 12:17:21,GP221F,166.2mm,,166.2,94,,40
,2020-09-07 12:17:24,GP221F,237.8mm,,237.8,95,,40
,2020-09-07 12:17:26,GP221F,210.6mm,,210.6,96,,40
,2020-09-07 12:17:29,GP221F,169.5mm,,169.5,97,,40
,2020-09-07 12:17:32,GP221F,258.7mm,,258.7,98,,40
,2020-09-07 12:17:35,GP221F,140.1mm,,140.1,99,,40
,2020-09-07 12:17:38,GP221F,80.7mm,,80.7,100,,40
,2020-09-07 12:17:55,GP221F,195.3mm,,195.3,1,,42
,2020-09-07 12:18:04,GP221F,152.8mm,,152.8,2,,42
,2020-09-07 12:18:07,GP221F,261.3mm,,261.3,3,,42
,2020-09-07 12:18:10,GP221F,154.6mm,,154.6,4,,42
,2020-09-07 12:18:12,GP221F,267.8mm,,267.8,5,,42
,2020-09-07 12:18:15,GP221F,157.1mm,,157.1,6,,42
,2020-09-07 12:18:18,GP221F,212.9mm,,212.9,7,,42
,2020-09-07 12:18:21,GP221F,147.2mm,,147.2,8,,42
,2020-09-07 12:18:23,GP221F,206.1mm,,206.1,9,,42
,2020-09-07 12:18:27,GP221F,142.2mm,,142.2,10,,42
,2020-09-07 12:18:45,GP221F,212.4mm,,212.4,1,,302
,2020-09-07 12:18:50,GP221F,188.5mm,,188.5,2,,302
,2020-09-07 12:18:53,GP221F,152.7mm,,152.7,3,,302
,2020-09-07 12:19:00,GP221F,213.6mm,,213.6,4,,302
,2020-09-07 12:19:04,GP221F,220.4mm,,220.4,5,,302
,2020-09-07 12:19:06,GP221F,109.1mm,,109.1,6,,302
,2020-09-07 12:19:09,GP221F,199.7mm,,199.7,7,,302
,2020-09-07 12:19:11,GP221F,105.7mm,,105.7,8,,302
,2020-09-07 12:19:15,GP221F,95.1mm,,95.1,9,,302
,2020-09-07 12:19:41,GP221F,205.1mm,,205.1,1,,620
,2020-09-07 12:19:45,GP221F,222.7mm,,222.7,2,,620
,2020-09-07 12:19:48,GP221F,145.1mm,,145.1,3,,620
,2020-09-07 12:19:50,GP221F,273.0mm,,273.0,4,,620
,2020-09-07 12:20:08,GP221F,98.5mm,,98.5,1,,304
,2020-09-07 12:20:12,GP221F,118.6mm,,118.6,2,,304
,2020-09-07 12:20:21,GP221F,89.0mm,,89.0,1,,314
,2020-09-07 12:20:25,GP221F,100.7mm,,100.7,2,,314
,2020-09-07 12:20:28,GP221F,109.6mm,,109.6,3,,314
,2020-09-07 12:20:42,GP221F,200.4mm,,200.4,1,,10
,2020-09-07 12:20:45,GP221F,204.0mm,,204.0,2,,10
,2020-09-07 12:20:47,GP221F,199.5mm,,199.5,3,,10
,2020-09-07 12:20:49,GP221F,203.0mm,,203.0,4,,10
,2020-09-07 12:20:51,GP221F,219.0mm,,219.0,5,,10
,2020-09-07 12:20:54,GP221F,222.9mm,,222.9,6,,10
,2020-09-07 12:20:56,GP221F,196.0mm,,196.0,7,,10
,2020-09-07 12:20:58,GP221F,202.3mm,,202.3,8,,10
,2020-09-07 12:21:00,GP221F,221.6mm,,221.6,9,,10
,2020-09-07 12:21:03,GP221F,228.9mm,,228.9,10,,10
,2020-09-07 12:21:05,GP221F,267.7mm,,267.7,11,,10
,2020-09-07 12:21:08,GP221F,201.4mm,,201.4,12,,10
,2020-09-07 12:21:10,GP221F,220.1mm,,220.1,13,,10
,2020-09-07 12:21:13,GP221F,208.3mm,,208.3,14,,10
,2020-09-07 12:21:16,GP221F,203.3mm,,203.3,15,,10
,2020-09-07 12:21:19,GP221F,247.1mm,,247.1,16,,10
,2020-09-07 12:21:21,GP221F,271.8mm,,271.8,17,,10
,2020-09-07 12:21:24,GP221F,233.0mm,,233.0,18,,10
,2020-09-07 12:21:26,GP221F,202.2mm,,202.2,19,,10
,2020-09-07 12:21:29,GP221F,223.1mm,,223.1,20,,10
,2020-09-07 12:21:31,GP221F,213.9mm,,213.9,21,,10
,2020-09-07 12:21:33,GP221F,232.6mm,,232.6,22,,10
,2020-09-07 12:21:37,GP221F,217.0mm,,217.0,23,,10
,2020-09-07 12:21:40,GP221F,257.8mm,,257.8,24,,10
,2020-09-07 12:21:42,GP221F,207.2mm,,207.2,25,,10
,2020-09-07 12:21:45,GP221F,237.3mm,,237.3,26,,10
,2020-09-07 12:21:47,GP221F,213.1mm,,213.1,27,,10
,2020-09-07 12:21:50,GP221F,204.5mm,,204.5,28,,10
,2020-09-07 12:21:52,GP221F,248.8mm,,248.8,29,,10
,2020-09-07 12:21:54,GP221F,230.2mm,,230.2,30,,10
,2020-09-07 12:21:57,GP221F,174.6mm,,174.6,31,,10
,2020-09-07 12:22:00,GP221F,199.4mm,,199.4,32,,10
,2020-09-07 12:22:02,GP221F,202.9mm,,202.9,33,,10
,2020-09-07 12:22:05,GP221F,247.4mm,,247.4,34,,10
,2020-09-07 12:22:07,GP221F,195.8mm,,195.8,35,,10
,2020-09-07 12:23:08,GP221F,265.1mm,,265.1,1,,301
,2020-09-07 12:23:11,GP221F,187.5mm,,187.5,2,,301
,2020-09-07 13:38:27,GP232F,407.7mm,,407.7,1,,10
,2020-09-07 13:38:33,GP232F,201.4mm,,201.4,2,,10
,2020-09-07 13:38:36,GP232F,249.2mm,,249.2,3,,10
,2020-09-07 13:38:41,GP232F,212.0mm,,212.0,4,,10
,2020-09-07 13:38:44,GP232F,193.4mm,,193.4,5,,10
,2020-09-07 13:38:47,GP232F,229.5mm,,229.5,6,,10
,2020-09-07 13:38:49,GP232F,183.0mm,,183.0,7,,10
,2020-09-07 13:38:52,GP232F,237.1mm,,237.1,8,,10
,2020-09-07 13:39:08,GP232F,108.4mm,,108.4,1,,314
,2020-09-07 13:39:26,GP232F,184.0mm,,184.0,1,,301
,2020-09-07 13:39:32,GP232F,208.3mm,,208.3,2,,301
,2020-09-07 13:39:35,GP232F,170.5mm,,170.5,3,,301
,2020-09-07 13:39:37,GP232F,171.8mm,,171.8,4,,301
,2020-09-07 13:39:40,GP232F,88.2mm,,88.2,5,,301
,2020-09-07 13:40:03,GP232F,194.6mm,,194.6,1,,302
,2020-09-07 13:40:08,GP232F,179.1mm,,179.1,2,,302
,2020-09-07 17:32:41,GP279F,246.2mm,,246.2,1,,10
,2020-09-07 17:32:44,GP279F,242.6mm,,242.6,2,,10
,2020-09-07 17:32:47,GP279F,189.5mm,,189.5,3,,10
,2020-09-07 17:32:49,GP279F,234.2mm,,234.2,4,,10
,2020-09-07 17:32:52,GP279F,220.5mm,,220.5,5,,10
,2020-09-07 17:32:54,GP279F,291.3mm,,291.3,6,,10
,2020-09-07 17:32:57,GP279F,246.9mm,,246.9,7,,10
,2020-09-07 17:32:59,GP279F,253.5mm,,253.5,8,,10
,2020-09-07 17:33:02,GP279F,238.3mm,,238.3,9,,10
,2020-09-07 17:33:06,GP279F,294.0mm,,294.0,10,,10
,2020-09-07 17:33:10,GP279F,181.7mm,,181.7,11,,10
,2020-09-07 17:33:14,GP279F,185.9mm,,185.9,12,,10
,2020-09-07 17:33:41,GP279F,148.5mm,,148.5,1,,340
,2020-09-07 17:33:46,GP279F,135.6mm,,135.6,2,,340
,2020-09-07 17:33:49,GP279F,125.7mm,,125.7,3,,340
,2020-09-07 17:33:52,GP279F,137.5mm,,137.5,4,,340
,2020-09-07 17:33:55,GP279F,125.6mm,,125.6,5,,340
,2020-09-07 17:33:58,GP279F,134.2mm,,134.2,6,,340
,2020-09-07 17:34:01,GP279F,135.3mm,,135.3,7,,340
,2020-09-07 17:34:03,GP279F,137.7mm,,137.7,8,,340
,2020-09-07 17:34:06,GP279F,135.0mm,,135.0,9,,340
,2020-09-07 17:34:22,GP279F,182.0mm,,182.0,1,,301
,2020-09-07 17:34:44,GP279F,115.3mm,,115.3,1,,304
,2020-09-07 17:34:47,GP279F,102.9mm,,102.9,2,,304
,2020-09-07 17:34:50,GP279F,99.9mm,,99.9,3,,304
,2020-09-07 17:34:53,GP279F,126.9mm,,126.9,4,,304
,2020-09-07 17:34:56,GP279F,109.6mm,,109.6,5,,304
,2020-09-07 17:34:58,GP279F,103.2mm,,103.2,6,,304
,2020-09-07 17:35:22,GP279F,90.5mm,,90.5,1,,302
,2020-09-07 17:35:26,GP279F,98.8mm,,98.8,2,,302
,2020-09-07 17:35:29,GP279F,186.8mm,,186.8,3,,302
,2020-09-07 17:35:37,GP279F,191.8mm,,191.8,4,,302
,2020-09-07 17:35:40,GP279F,188.5mm,,188.5,5,,302
,2020-09-07 17:35:43,GP279F,94.3mm,,94.3,6,,302
,2020-09-07 17:35:46,GP279F,180.0mm,,180.0,7,,302
,2020-09-07 17:35:49,GP279F,193.3mm,,193.3,8,,302
,2020-09-07 17:35:52,GP279F,107.3mm,,107.3,9,,302
,2020-09-07 17:35:54,GP279F,198.1mm,,198.1,10,,302
,2020-09-07 17:35:57,GP279F,128.0mm,,128.0,11,,302
,2020-09-07 17:36:00,GP279F,111.5mm,,111.5,12,,302
,2020-09-07 17:36:03,GP279F,233.8mm,,233.8,13,,302
,2020-09-07 17:36:05,GP279F,176.2mm,,176.2,14,,302
,2020-09-07 17:36:08,GP279F,187.6mm,,187.6,15,,302
,2020-09-07 17:36:10,GP279F,101.0mm,,101.0,16,,302
,2020-09-07 17:36:13,GP279F,114.3mm,,114.3,17,,302
,2020-09-07 17:36:15,GP279F,105.0mm,,105.0,18,,302
,2020-09-07 17:36:18,GP279F,89.9mm,,89.9,19,,302
,2020-09-07 17:36:21,GP279F,185.4mm,,185.4,20,,302
,2020-09-07 17:36:24,GP279F,208.0mm,,208.0,21,,302
,2020-09-07 17:36:27,GP279F,89.6mm,,89.6,22,,302
,2020-09-07 17:36:29,GP279F,182.4mm,,182.4,23,,302
,2020-09-07 17:36:32,GP279F,206.5mm,,206.5,24,,302
,2020-09-07 17:36:38,GP279F,102.5mm,,102.5,25,,302
,2020-09-07 17:36:42,GP279F,97.8mm,,97.8,26,,302
,2020-09-07 17:36:58,GP279F,303.8mm,,303.8,1,,40
,2020-09-07 17:37:01,GP279F,287.4mm,,287.4,2,,40
,2020-09-07 17:37:04,GP279F,223.9mm,,223.9,3,,40
,2020-09-07 17:37:06,GP279F,227.6mm,,227.6,4,,40
,2020-09-07 17:37:09,GP279F,129.5mm,,129.5,5,,40
,2020-09-07 17:37:13,GP279F,265.8mm,,265.8,6,,40
,2020-09-07 17:37:15,GP279F,221.9mm,,221.9,7,,40
,2020-09-07 17:37:18,GP279F,143.4mm,,143.4,8,,40
,2020-09-07 17:37:20,GP279F,228.0mm,,228.0,9,,40
,2020-09-07 17:37:23,GP279F,246.0mm,,246.0,10,,40
,2020-09-07 17:37:25,GP279F,106.3mm,,106.3,11,,40
,2020-09-07 17:37:29,GP279F,162.8mm,,162.8,12,,40
,2020-09-07 17:37:31,GP279F,157.4mm,,157.4,13,,40
,2020-09-07 17:37:35,GP279F,166.4mm,,166.4,14,,40
,2020-09-07 17:37:49,GP279F,162.8mm,,162.8,1,,42
,2020-09-07 17:37:53,GP279F,167.3mm,,167.3,2,,42
,2020-09-07 17:37:55,GP279F,150.5mm,,150.5,3,,42
,2020-09-07 17:37:58,GP279F,184.8mm,,184.8,4,,42
,2020-09-07 17:38:00,GP279F,178.9mm,,178.9,5,,42
,2020-09-07 17:38:03,GP279F,183.2mm,,183.2,6,,42
,2020-09-07 17:38:05,GP279F,201.4mm,,201.4,7,,42
,2020-09-07 17:38:08,GP279F,159.7mm,,159.7,8,,42
,2020-09-07 20:05:43,GP288F,183.4mm,,183.4,1,,302
,2020-09-07 20:05:47,GP288F,182.0mm,,182.0,2,,302
,2020-09-07 20:05:50,GP288F,115.9mm,,115.9,3,,302
,2020-09-07 20:06:06,GP288F,190.1mm,,190.1,1,,350
,2020-09-07 20:06:21,GP288F,102.3mm,,102.3,1,,340
,2020-09-07 20:06:38,GP288F,168.7mm,,168.7,1,,512
,2020-09-07 20:06:43,GP288F,185.5mm,,185.5,2,,512
,2020-09-07 20:07:04,GP288F,378.0mm,,378.0,1,,40
,2020-09-07 20:07:07,GP288F,294.4mm,,294.4,2,,40
,2020-09-07 20:07:10,GP288F,162.2mm,,162.2,3,,40
,2020-09-07 20:07:14,GP288F,237.4mm,,237.4,4,,40
,2020-09-07 20:07:19,GP288F,174.5mm,,174.5,5,,40
,2020-09-07 20:07:22,GP288F,197.1mm,,197.1,6,,40
,2020-09-07 20:07:27,GP288F,189.9mm,,189.9,7,,40
,2020-09-07 20:07:30,GP288F,84.5mm,,84.5,8,,40
,2020-09-07 20:07:33,GP288F,183.1mm,,183.1,9,,40
,2020-09-07 20:07:37,GP288F,278.3mm,,278.3,10,,40
,2020-09-07 20:07:39,GP288F,197.2mm,,197.2,11,,40
,2020-09-07 20:07:42,GP288F,143.4mm,,143.4,12,,40
,2020-09-07 20:07:46,GP288F,76.2mm,,76.2,13,,40
,2020-09-07 20:07:49,GP288F,136.8mm,,136.8,14,,40
,2020-09-07 20:07:52,GP288F,175.4mm,,175.4,15,,40
,2020-09-07 20:07:54,GP288F,88.9mm,,88.9,16,,40
,2020-09-07 20:07:57,GP288F,207.8mm,,207.8,17,,40
,2020-09-07 20:08:00,GP288F,180.1mm,,180.1,18,,40
,2020-09-07 20:08:03,GP288F,89.5mm,,89.5,19,,40
,2020-09-07 20:08:07,GP288F,245.1mm,,245.1,20,,40
,2020-09-07 20:08:10,GP288F,149.8mm,,149.8,21,,40
,2020-09-07 20:08:13,GP288F,166.7mm,,166.7,22,,40
,2020-09-07 20:08:16,GP288F,211.7mm,,211.7,23,,40
,2020-09-07 20:08:20,GP288F,234.0mm,,234.0,24,,40
,2020-09-07 20:08:22,GP288F,97.4mm,,97.4,25,,40
,2020-09-07 20:08:27,GP288F,206.6mm,,206.6,26,,40
,2020-09-07 20:08:30,GP288F,156.6mm,,156.6,27,,40
,2020-09-07 20:08:33,GP288F,218.9mm,,218.9,28,,40
,2020-09-07 20:08:35,GP288F,219.0mm,,219.0,29,,40
,2020-09-07 20:08:38,GP288F,167.3mm,,167.3,30,,40
,2020-09-07 20:08:41,GP288F,231.4mm,,231.4,31,,40
,2020-09-07 20:08:44,GP288F,219.5mm,,219.5,32,,40
,2020-09-07 20:08:46,GP288F,180.3mm,,180.3,33,,40
,2020-09-07 20:08:49,GP288F,94.4mm,,94.4,34,,40
,2020-09-07 20:08:51,GP288F,147.4mm,,147.4,35,,40
,2020-09-07 20:08:54,GP288F,266.7mm,,266.7,36,,40
,2020-09-07 20:08:57,GP288F,176.8mm,,176.8,37,,40
,2020-09-07 20:09:00,GP288F,212.3mm,,212.3,38,,40
,2020-09-07 20:09:02,GP288F,234.1mm,,234.1,39,,40
,2020-09-07 20:09:05,GP288F,169.5mm,,169.5,40,,40
,2020-09-07 20:09:07,GP288F,103.8mm,,103.8,41,,40
,2020-09-07 20:09:11,GP288F,101.3mm,,101.3,42,,40
,2020-09-07 20:09:14,GP288F,97.8mm,,97.8,43,,40
,2020-09-07 20:09:18,GP288F,179.7mm,,179.7,44,,40
,2020-09-07 20:09:21,GP288F,158.1mm,,158.1,45,,40
,2020-09-07 20:09:25,GP288F,276.8mm,,276.8,46,,40
,2020-09-07 20:09:27,GP288F,95.7mm,,95.7,47,,40
,2020-09-07 20:09:32,GP288F,82.5mm,,82.5,48,,40
,2020-09-07 20:09:39,GP288F,100.0mm,,100.0,49,,40
,2020-09-07 20:09:42,GP288F,166.6mm,,166.6,50,,40
,2020-09-07 20:09:45,GP288F,243.7mm,,243.7,51,,40
,2020-09-07 20:09:48,GP288F,221.7mm,,221.7,52,,40
,2020-09-07 20:09:51,GP288F,210.4mm,,210.4,53,,40
,2020-09-07 20:09:54,GP288F,163.7mm,,163.7,54,,40
,2020-09-07 20:09:56,GP288F,219.9mm,,219.9,55,,40
,2020-09-07 20:09:59,GP288F,236.9mm,,236.9,56,,40
,2020-09-07 20:10:01,GP288F,213.4mm,,213.4,57,,40
,2020-09-07 20:10:04,GP288F,101.5mm,,101.5,58,,40
,2020-09-07 20:10:09,GP288F,261.3mm,,261.3,59,,40
,2020-09-07 20:10:12,GP288F,91.4mm,,91.4,60,,40
,2020-09-07 20:10:15,GP288F,94.4mm,,94.4,61,,40
,2020-09-07 20:10:18,GP288F,182.7mm,,182.7,62,,40
,2020-09-07 20:10:21,GP288F,87.1mm,,87.1,63,,40
,2020-09-07 20:10:24,GP288F,102.9mm,,102.9,64,,40
,2020-09-07 20:10:27,GP288F,93.3mm,,93.3,65,,40
,2020-09-07 20:10:31,GP288F,198.5mm,,198.5,66,,40
,2020-09-07 20:10:34,GP288F,157.1mm,,157.1,67,,40
,2020-09-07 20:10:51,GP288F,454.9mm,,454.9,1,,10
,2020-09-07 20:10:54,GP288F,375.2mm,,375.2,2,,10
,2020-09-07 20:10:57,GP288F,237.4mm,,237.4,3,,10
,2020-09-07 20:11:00,GP288F,248.9mm,,248.9,4,,10
,2020-09-07 20:11:03,GP288F,219.8mm,,219.8,5,,10
,2020-09-07 20:11:05,GP288F,224.2mm,,224.2,6,,10
,2020-09-08 10:01:11,GP267F,165.0mm,,165.0,1,,10
,2020-09-08 10:01:15,GP267F,107.6mm,,107.6,2,,10
,2020-09-08 10:01:22,GP267F,105.8mm,,105.8,3,,10
,2020-09-08 10:01:25,GP267F,147.8mm,,147.8,4,,10
,2020-09-08 10:01:43,GP267F,101.0mm,,101.0,1,,304
,2020-09-08 10:01:52,GP267F,197.9mm,,197.9,1,,610
,2020-09-08 10:02:02,GP267F,195.6mm,,195.6,1,,640
,2020-09-08 10:02:15,GP267F,129.6mm,,129.6,1,,320
,2020-09-08 10:02:29,GP267F,140.0mm,,140.0,2,,320
,2020-09-08 10:02:42,GP267F,180.3mm,,180.3,1,,300
,2020-09-08 10:02:46,GP267F,189.6mm,,189.6,2,,300
,2020-09-08 10:02:50,GP267F,181.5mm,,181.5,3,,300
,2020-09-08 10:02:53,GP267F,198.0mm,,198.0,4,,300
,2020-09-08 10:02:56,GP267F,179.4mm,,179.4,5,,300
,2020-09-08 10:03:00,GP267F,175.0mm,,175.0,6,,300
